ENSG00000110330.4,[ 1.8854606  64.79764181  1.79689965],False
ENSG00000152558.10,[3.18833941 9.47678807 2.50357562],False
ENSG00000255482.1,[1.e-03 1.e+03 1.e+00],False
ENSG00000137673.4,[1.e-03 1.e+03 1.e+00],False
ENSG00000137674.3,[1.e-03 1.e+03 1.e+00],False
ENSG00000255798.1,[1.e-03 1.e+03 1.e+00],False
ENSG00000137675.4,[1.e-03 1.e+03 1.e+00],False
ENSG00000118113.7,[1.e-03 1.e+03 1.e+00],False
ENSG00000166670.5,[9.92726901e-02 1.94213331e+02 9.32376644e+01],False
ENSG00000196611.4,[2.79078726e-01 5.77448086e+02 3.63363851e+03],True
ENSG00000149968.7,[3.48858807e-02 3.71671915e+02 8.63973769e+01],False
ENSG00000137745.7,[  2.58392458 995.79404797   1.        ],False
ENSG00000137692.7,[2.94743925 6.7271132  4.55081222],False
ENSG00000187240.9,[ 1.58722416 38.49338797  2.42226597],False
ENSG00000170962.8,[  1.18133206 109.99381997   2.66824788],False
ENSG00000170967.3,[1.e-03 1.e+03 1.e+00],False
ENSG00000204403.5,[1.e-03 1.e+03 1.e+00],False
ENSG00000196954.8,[ 2.53233156 72.19465964 13.54720652],False
ENSG00000137757.6,[1.e-03 1.e+03 1.e+00],False
ENSG00000137752.18,[ 0.73769502 23.74474652  1.90940073],False
ENSG00000204397.3,[ 0.82399752 42.06365343  4.81501115],False
ENSG00000255221.2,[1.e-03 1.e+03 1.e+00],False
ENSG00000255501.1,[1.e-03 1.e+03 1.e+00],False
ENSG00000152578.8,[1.e-03 1.e+03 1.e+00],False
ENSG00000170903.6,[ 2.17666377 46.0606568   1.66942157],False
ENSG00000182359.10,[  1.19331201 140.407042     2.54166955],False
ENSG00000149313.6,[  4.04746971 690.41426163  67.51902196],False
ENSG00000152404.11,[ 2.26638102 27.0405703   2.0379025 ],False
ENSG00000137760.10,[ 1.63711169 91.6568902   1.96367012],False
ENSG00000110675.8,[1.e-03 1.e+03 1.e+00],False
ENSG00000268467.1,[1.e-03 1.e+03 1.e+00],False
ENSG00000170290.3,[  1.65764272 498.44576147   1.        ],False
ENSG00000268602.1,[1.e-03 1.e+03 1.e+00],False
ENSG00000214306.3,[1.e-03 1.e+03 1.e+00],False
ENSG00000214305.3,[1.e-03 1.e+03 1.e+00],False
ENSG00000110660.10,[  1.52772765 998.00101408 287.98389105],False
ENSG00000179331.2,[  2.57584095 267.49496827   1.        ],False
ENSG00000166266.9,[ 2.29532161 20.09469095  2.87681581],False
ENSG00000075239.9,[2.26170736 2.74136894 1.51976774],False
ENSG00000149308.12,[ 1.76159277 41.42697617  2.12331426],False
ENSG00000149311.13,[  3.06063243 135.79022744   1.        ],False
ENSG00000166323.8,[  2.06567928 995.56580257   1.        ],False
ENSG00000178202.8,[ 2.75484196 27.2798983   1.70467848],False
ENSG00000110723.7,[1.e-03 1.e+03 1.e+00],False
ENSG00000178105.5,[ 1.81196408 21.8815373   3.16629396],False
ENSG00000185742.6,[1.e-03 1.e+03 1.e+00],False
ENSG00000149289.6,[  1.39340103 135.84095302   2.18095591],False
ENSG00000137710.10,[  2.85384311 527.7116654  614.20066229],True
ENSG00000137714.2,[  3.14805105 172.01832763 159.12305902],False
ENSG00000137727.8,[  2.4803322  995.76856006   1.        ],False
ENSG00000150750.6,[1.e-03 1.e+03 1.e+00],False
ENSG00000196167.5,[  2.16934993 995.62491281   1.        ],False
ENSG00000214290.3,[1.e-03 1.e+03 1.e+00],False
ENSG00000110777.7,[1.e-03 1.e+03 1.e+00],False
ENSG00000255093.1,[1.e-03 1.e+03 1.e+00],False
ENSG00000137707.9,[1.e-03 1.e+03 1.e+00],False
ENSG00000183644.9,[  2.07241603 414.67062789   1.        ],False
ENSG00000204381.7,[  1.09464418 318.32154819  63.01857446],False
ENSG00000170145.4,[ 1.82218485 77.70510229  1.80646041],False
ENSG00000137713.11,[ 16.78714393 121.42818421   1.        ],False
ENSG00000086848.10,[ 1.57144154 67.75037636  2.14082528],False
ENSG00000258529.1,[1.e-03 1.e+03 1.e+00],False
ENSG00000255561.2,[ 0.80990914 99.43257448  4.02144037],False
ENSG00000137720.3,[ 6.00530444 42.23646138  1.        ],False
ENSG00000109846.3,[1.18214625e-01 2.39092823e+02 2.17805899e+02],False
ENSG00000170276.4,[1.e-03 1.e+03 1.e+00],False
ENSG00000254445.1,[1.e-03 1.e+03 1.e+00],False
ENSG00000149300.5,[1.e-03 1.e+03 1.e+00],False
ENSG00000150764.9,[ 2.30706011 24.97767685  2.1294544 ],False
ENSG00000150768.11,[ 4.33496022 22.21995693  1.55806728],False
ENSG00000150773.6,[  0.76249385 271.80097801   3.40306959],False
ENSG00000150776.13,[ 2.69315573 21.07071449  2.2854498 ],False
ENSG00000150779.7,[  4.14523775 210.72188835 178.73670557],False
ENSG00000204370.4,[ 3.31118037 15.33217609  5.62040574],False
ENSG00000255292.2,[1.e-03 1.e+03 1.e+00],False
ENSG00000150782.7,[1.e-03 1.e+03 1.e+00],False
ENSG00000150783.5,[  2.16931441 995.62618758   1.        ],False
ENSG00000272790.1,[1.e-03 1.e+03 1.e+00],False
ENSG00000197580.7,[1.21637024e-01 9.89000124e+02 1.82876156e+01],False
ENSG00000150787.3,[  4.1776446  260.37091067 103.3611939 ],False
ENSG00000188771.3,[1.e-03 1.e+03 1.e+00],False
ENSG00000268472.1,[1.e-03 1.e+03 1.e+00],False
ENSG00000149294.12,[  0.33700183 187.39524944   9.16540834],False
ENSG00000149292.12,[1.e-03 1.e+03 1.e+00],False
ENSG00000170209.4,[1.e-03 1.e+03 1.e+00],False
ENSG00000149295.9,[1.e-03 1.e+03 1.e+00],False
ENSG00000166682.6,[1.e-03 1.e+03 1.e+00],False
ENSG00000086827.4,[ 3.74908961 48.37498518  1.        ],False
ENSG00000228607.2,[1.e-03 1.e+03 1.e+00],False
ENSG00000048028.7,[  2.36380896 103.92625577   1.33999228],False
ENSG00000120251.14,[1.e-03 1.e+03 1.e+00],False
ENSG00000109738.6,[  0.57462385 143.98483051   5.4406534 ],False
ENSG00000145431.6,[ 3.50814024 61.38508482  1.        ],False
ENSG00000251283.1,[1.e-03 1.e+03 1.e+00],False
ENSG00000256043.2,[2.11114726e-01 3.34394419e+02 1.19729593e+01],False
ENSG00000151790.4,[1.e-03 1.e+03 1.e+00],False
ENSG00000256394.2,[1.e-03 1.e+03 1.e+00],False
ENSG00000061918.8,[1.e-03 1.e+03 1.e+00],False
ENSG00000164116.12,[1.e-03 1.e+03 1.e+00],False
ENSG00000164114.14,[ 1.34711294 40.43137104  2.82081479],False
ENSG00000185149.5,[1.e-03 1.e+03 1.e+00],False
ENSG00000151962.3,[1.e-03 1.e+03 1.e+00],False
ENSG00000121207.7,[1.e-03 1.e+03 1.e+00],False
ENSG00000171557.12,[1.e-03 1.e+03 1.e+00],False
ENSG00000171560.10,[1.e-03 1.e+03 1.e+00],False
ENSG00000171564.7,[1.e-03 1.e+03 1.e+00],False
ENSG00000171566.7,[ 6.67129221 27.13640424  1.        ],False
ENSG00000197410.8,[1.e-03 1.e+03 1.e+00],False
ENSG00000145423.4,[1.e-03 1.e+03 1.e+00],False
ENSG00000145428.10,[1.67822318e-01 2.02928625e+02 1.92837569e+01],False
ENSG00000137462.6,[1.e-03 1.e+03 1.e+00],False
ENSG00000121210.11,[  1.51820513 152.38012077   1.96127243],False
ENSG00000121211.3,[  2.28762977 999.98934798 184.0148554 ],False
ENSG00000109654.10,[ 1.74613565 31.0389482   2.41107478],False
ENSG00000137460.4,[1.e-03 1.e+03 1.e+00],False
ENSG00000164144.10,[ 1.14722528 50.88252325  2.97063869],False
ENSG00000169989.2,[1.e-03 1.e+03 1.e+00],False
ENSG00000170006.7,[  0.74648886 177.82824411   3.93583928],False
ENSG00000109670.9,[ 1.11773503 52.14731315  3.21015524],False
ENSG00000059691.7,[ 7.42434464 82.21533052  1.00040767],False
ENSG00000164142.11,[1.e-03 1.e+03 1.e+00],False
ENSG00000189099.7,[1.e-03 1.e+03 1.e+00],False
ENSG00000109686.12,[1.e-03 1.e+03 1.e+00],False
ENSG00000145425.5,[  4.07629398  17.2421464  105.34209761],True
ENSG00000198589.6,[ 3.48320438 57.59095016  1.        ],False
ENSG00000181541.4,[1.e-03 1.e+03 1.e+00],False
ENSG00000151623.10,[1.e-03 1.e+03 1.e+00],False
ENSG00000071205.7,[ 2.29544301 48.18528591  1.57015706],False
ENSG00000164169.8,[ 6.29727644 87.60227148  1.        ],False
ENSG00000164168.3,[ 3.71413519 49.28470013  1.        ],False
ENSG00000151617.11,[ 1.36057244 37.07288028  2.87913891],False
ENSG00000137473.13,[1.e-03 1.e+03 1.e+00],False
ENSG00000151615.3,[  2.01681338 430.60431338   1.        ],False
ENSG00000120519.10,[ 3.36547408 69.14793825  1.        ],False
ENSG00000250673.1,[1.e-03 1.e+03 1.e+00],False
ENSG00000164167.5,[  4.35373765 810.24599248 161.05774125],False
ENSG00000151612.11,[ 1.49046472 70.24949107  2.2462382 ],False
ENSG00000237136.2,[1.e-03 1.e+03 1.e+00],False
ENSG00000151611.9,[  0.33135973 187.89382602   9.28683722],False
ENSG00000170365.5,[ 6.99464781 63.6351325   1.        ],False
ENSG00000164164.11,[ 1.83479059 39.9445215   2.06169581],False
ENSG00000164163.6,[  6.57990421 735.19749159  76.23220482],False
ENSG00000164162.8,[ 2.95181597 23.26896774  1.8631933 ],False
ENSG00000164161.5,[1.e-03 1.e+03 1.e+00],False
ENSG00000170180.15,[1.e-03 1.e+03 1.e+00],False
ENSG00000165630.9,[ 4.21387462 37.54227229  1.        ],False
ENSG00000239665.4,[1.e-03 1.e+03 1.e+00],False
ENSG00000151474.15,[ 0.5961853  72.86791289  6.00569816],False
ENSG00000065809.9,[0.64230094 2.33582769 1.01685733],False
ENSG00000185267.5,[1.e-03 1.e+03 1.e+00],False
ENSG00000187522.9,[2.99783215 7.24057736 1.        ],False
ENSG00000152455.11,[ 2.56180998 11.49646855  1.        ],False
ENSG00000152457.13,[ 2.33184388 28.95911021  1.88427403],False
ENSG00000197889.5,[  1.65691757 498.22491368   1.        ],False
ENSG00000152463.10,[1.e-03 1.e+03 1.e+00],False
ENSG00000176244.6,[1.e-03 1.e+03 1.e+00],False
ENSG00000176236.4,[1.e-03 1.e+03 1.e+00],False
ENSG00000152464.10,[ 2.29196012 21.61311186  2.54272931],False
ENSG00000152465.13,[ 1.22655402 33.47691687  3.37567025],False
ENSG00000148468.12,[ 1.16298336 38.99705676  3.34458851],False
ENSG00000077943.7,[1.e-03 1.e+03 1.e+00],False
ENSG00000148481.9,[ 3.35175624 78.21953789  1.        ],False
ENSG00000165983.10,[  2.64550398 242.68255207   1.        ],False
ENSG00000165985.8,[1.e-03 1.e+03 1.e+00],False
ENSG00000148484.13,[  4.04816078 112.98896152  12.43819616],False
ENSG00000107611.10,[  2.54371304 273.16505727   1.        ],False
ENSG00000107614.17,[ 3.50115564 61.90067265  1.        ],False
ENSG00000026025.9,[  3.00369357 276.92740029 755.76638603],True
ENSG00000148488.11,[1.e-03 1.e+03 1.e+00],False
ENSG00000165996.9,[ 1.32167025 26.27551279  2.4695958 ],False
ENSG00000136738.10,[ 4.66129085 31.49450227  1.        ],False
ENSG00000148483.7,[1.e-03 1.e+03 1.e+00],False
ENSG00000184040.7,[1.e-03 1.e+03 1.e+00],False
ENSG00000183748.4,[1.e-03 1.e+03 1.e+00],False
ENSG00000148482.7,[1.e-03 1.e+03 1.e+00],False
ENSG00000165995.14,[ 3.30008569 85.00556341  1.        ],False
ENSG00000241058.1,[ 2.56825469 53.31659905  1.38025672],False
ENSG00000165997.4,[ 4.05009664 40.31308009  1.        ],False
ENSG00000204740.5,[1.e-03 1.e+03 1.e+00],False
ENSG00000120594.12,[1.69087949 5.89354865 1.        ],False
ENSG00000078114.14,[  0.45646539 155.5083855    6.85896527],False
ENSG00000204683.6,[1.e-03 1.e+03 1.e+00],False
ENSG00000204682.5,[ 1.11585364 71.4880971   3.0230377 ],False
ENSG00000180592.12,[  1.39262605 135.84201197   2.18217281],False
ENSG00000078403.12,[ 3.65395138 52.84461941  1.        ],False
ENSG00000136770.6,[1.42506752 4.05039737 1.62414548],False
ENSG00000223601.2,[1.e-03 1.e+03 1.e+00],False
ENSG00000150867.9,[ 2.07912103 47.38822453  1.73568305],False
ENSG00000165309.9,[1.e-03 1.e+03 1.e+00],False
ENSG00000148450.8,[ 1.61543498 34.68673901  2.47181512],False
ENSG00000168267.5,[1.e-03 1.e+03 1.e+00],False
ENSG00000204566.6,[1.e-03 1.e+03 1.e+00],False
ENSG00000179133.7,[1.42695237e-01 4.85983395e+02 1.41318037e+01],False
ENSG00000165312.5,[ 2.00002406 61.9398653   1.70700157],False
ENSG00000120549.11,[ 0.93890075 32.91037827  4.62205478],False
ENSG00000269879.1,[1.e-03 1.e+03 1.e+00],False
ENSG00000107863.12,[0.85919394 9.39190162 1.        ],False
ENSG00000099256.14,[ 1.87602713 10.41216311  1.36852231],False
ENSG00000151023.12,[1.e-03 1.e+03 1.e+00],False
ENSG00000185875.8,[  0.6565304  110.70760179   4.94971132],False
ENSG00000151025.9,[1.e-03 1.e+03 1.e+00],False
ENSG00000095777.10,[1.e-03 1.e+03 1.e+00],False
ENSG00000136750.7,[1.54435069e-01 4.45155363e+02 1.39794866e+01],False
ENSG00000077420.11,[1.e-03 1.e+03 1.e+00],False
ENSG00000148459.11,[ 6.01608439 21.41600844  1.22158223],False
ENSG00000136754.12,[ 2.5859941  25.49231224  1.89767965],False
ENSG00000107890.12,[2.56312676 9.12627567 1.        ],False
ENSG00000136758.14,[2.37763184 3.45082886 1.        ],False
ENSG00000120539.10,[ 4.49376048 32.81344345  1.        ],False
ENSG00000107897.14,[ 2.69577932 62.50793651  1.66939594],False
ENSG00000182077.6,[1.e-03 1.e+03 1.e+00],False
ENSG00000099246.12,[1.78665899 1.74757376 1.        ],False
ENSG00000150051.9,[1.e-03 1.e+03 1.e+00],False
ENSG00000169126.11,[  0.4694181  306.99532704   5.35415322],False
ENSG00000150054.14,[  2.32147948 342.32218005   1.        ],False
ENSG00000095787.17,[ 2.74488662 13.45636047  1.73589657],False
ENSG00000095739.7,[  1.36297757 658.74179706 237.65665626],False
ENSG00000204365.2,[1.e-03 1.e+03 1.e+00],False
ENSG00000120563.4,[1.e-03 1.e+03 1.e+00],False
ENSG00000197321.10,[1.48918273 8.50532336 1.09933671],False
ENSG00000165757.8,[ 0.86489917 35.47092631  4.85596058],False
ENSG00000107951.8,[ 1.71996983 22.86140628  1.43893357],False
ENSG00000107968.5,[  3.1571991  104.62081412   1.        ],False
ENSG00000151033.7,[1.e-03 1.e+03 1.e+00],False
ENSG00000183621.11,[  2.50270024 288.39229283   1.        ],False
ENSG00000148516.17,[1.81730687e-01 4.57064486e+02 1.10056568e+01],False
ENSG00000165322.13,[ 1.24718355 67.45297968  2.71888604],False
ENSG00000170759.10,[ 2.74418553 59.76090201 39.96457897],False
ENSG00000120616.11,[ 3.15781886 25.31608687  2.84288069],False
ENSG00000216937.7,[2.15233906e-01 2.77065638e+02 1.31729328e+01],False
ENSG00000150076.18,[  1.99783265 436.29701777   1.        ],False
ENSG00000150093.14,[  3.91666676 246.25037425  63.19856904],False
ENSG00000099250.13,[ 0.9303379  72.98842617  5.00697647],False
ENSG00000148498.11,[ 1.28753972 45.58885211  2.85567263],False
ENSG00000108094.10,[ 2.96160527 38.80233915  1.3293412 ],False
ENSG00000095794.15,[  2.43242256 947.85095753 245.02169457],False
ENSG00000108100.13,[ 1.8274463  25.04098938  2.68074297],False
ENSG00000177291.3,[1.e-03 1.e+03 1.e+00],False
ENSG00000229644.4,[1.e-03 1.e+03 1.e+00],False
ENSG00000256892.1,[1.e-03 1.e+03 1.e+00],False
ENSG00000198105.7,[ 18.65190032 601.58340491   1.        ],False
ENSG00000175395.11,[  1.22114906 157.99036751   2.42838963],False
ENSG00000165102.10,[ 3.92024464 43.62441515  1.        ],False
ENSG00000185900.5,[  2.48036392 995.76534273   1.        ],False
ENSG00000168522.8,[  6.4830524  675.26446111  56.50748607],False
ENSG00000254673.1,[1.e-03 1.e+03 1.e+00],False
ENSG00000168172.4,[ 4.95013862 28.91919974  1.        ],False
ENSG00000120925.9,[ 5.36134396 73.18518188  1.01162298],False
ENSG00000131931.4,[ 3.92084823 34.68283257  1.06262301],False
ENSG00000147434.4,[1.e-03 1.e+03 1.e+00],False
ENSG00000147432.2,[1.e-03 1.e+03 1.e+00],False
ENSG00000176209.7,[2.04152969 2.30099013 1.00012059],False
ENSG00000168575.5,[ 4.64737739 31.35465484  1.        ],False
ENSG00000078668.9,[  5.10934382 271.1102944   70.18904115],False
ENSG00000104371.4,[1.e-03 1.e+03 1.e+00],False
ENSG00000070501.7,[ 2.1791658  40.34897013  1.7346802 ],False
ENSG00000104365.9,[ 2.47175552 62.05573618  1.38850414],False
ENSG00000104368.13,[1.61627488e-01 2.34428323e+02 2.01270986e+01],False
ENSG00000070718.7,[ 2.83248559 35.28477364  1.4342801 ],False
ENSG00000083168.5,[ 2.9086204  34.68897448  1.41648757],False
ENSG00000029534.15,[1.18939901e-01 2.49447996e+02 2.69389556e+01],False
ENSG00000165066.11,[1.e-03 1.e+03 1.e+00],False
ENSG00000158669.7,[ 4.24849948 26.19353057  1.28418396],False
ENSG00000147536.7,[ 3.66528279 32.87311946  1.15222591],False
ENSG00000147533.12,[2.61022994 3.22828036 1.        ],False
ENSG00000104332.7,[1.e-03 1.e+03 1.e+00],False
ENSG00000165061.10,[  0.33931676 224.52925971   8.43396073],False
ENSG00000176907.3,[0.28680937 3.54544487 1.        ],False
ENSG00000131203.8,[1.e-03 1.e+03 1.e+00],False
ENSG00000104755.10,[1.e-03 1.e+03 1.e+00],False
ENSG00000168619.11,[1.e-03 1.e+03 1.e+00],False
ENSG00000197140.10,[1.e-03 1.e+03 1.e+00],False
ENSG00000168615.7,[ 4.26957962 25.4833733   1.31093939],False
ENSG00000169490.12,[  3.52996278 689.68942662  62.34483132],False
ENSG00000169495.4,[1.e-03 1.e+03 1.e+00],False
ENSG00000169499.10,[ 1.61782097 21.97989381  1.79911312],False
ENSG00000147526.15,[ 2.46174443 12.85672193  1.45974079],False
ENSG00000196166.3,[1.e-03 1.e+03 1.e+00],False
ENSG00000077782.15,[ 2.63976141 22.65656498  2.10619133],False
ENSG00000165046.8,[  0.76985619 105.33818775   4.20733396],False
ENSG00000147548.12,[  3.99865396 761.87814807 111.86088514],False
ENSG00000147535.12,[ 3.27521685 35.96317674  4.44073533],False
ENSG00000085788.9,[ 3.92691237 37.42765674  1.01671054],False
ENSG00000156735.6,[ 3.25273449 29.98583422  1.38827084],False
ENSG00000175324.5,[  4.71753206 265.95060099  60.444719  ],False
ENSG00000147465.7,[9.10188297e-02 3.04891785e+02 3.22493872e+01],False
ENSG00000129691.11,[ 5.47317683 27.78030711  1.03481755],False
ENSG00000188778.3,[1.2712386  4.52079953 1.96221042],False
ENSG00000169154.4,[1.e-03 1.e+03 1.e+00],False
ENSG00000156675.11,[ 1.31569975 31.17066563  3.24228025],False
ENSG00000104221.8,[ 1.58266451 38.20586246  2.43232538],False
ENSG00000147471.7,[2.87636999 7.00469784 1.        ],False
ENSG00000147475.10,[ 37.45286682 405.00460879   1.00168126],False
ENSG00000183154.1,[5.66995162e-02 5.11978495e+02 3.08164626e+01],False
ENSG00000183779.5,[1.24160405 4.92399314 2.67615725],False
ENSG00000215262.3,[1.e-03 1.e+03 1.e+00],False
ENSG00000156687.6,[  2.52947227 281.20524971   1.        ],False
ENSG00000233863.1,[1.e-03 1.e+03 1.e+00],False
ENSG00000133878.4,[ 0.59235488 38.80939011  7.60670729],False
ENSG00000133874.1,[  2.36750323 328.71797604   1.        ],False
ENSG00000129696.8,[ 2.45817174 67.3679556   1.37266749],False
ENSG00000198042.6,[ 2.06294338 23.51922947  2.5264543 ],False
ENSG00000172728.11,[  3.13240349 117.92859715   1.        ],False
ENSG00000157168.14,[ 2.08236396 36.3262999   1.8837833 ],False
ENSG00000165392.5,[ 3.73361897 49.22052445  1.        ],False
ENSG00000172733.10,[1.e-03 1.e+03 1.e+00],False
ENSG00000133863.2,[  0.36979461 135.89139629   8.99846813],False
ENSG00000104695.8,[1.61586544 2.46829788 1.        ],False
ENSG00000104687.8,[ 2.18661991 24.70407949  2.2714626 ],False
ENSG00000197265.4,[2.21911004 3.14683065 1.27088094],False
ENSG00000253457.1,[1.e-03 1.e+03 1.e+00],False
ENSG00000157110.11,[ 1.01801444 33.93372662  4.11759914],False
ENSG00000104671.3,[  5.43962073 719.02638819  71.04272836],False
ENSG00000104660.13,[2.40425785 1.74378875 1.02652953],False
ENSG00000177669.3,[1.e-03 1.e+03 1.e+00],False
ENSG00000133872.9,[ 3.43923447 15.20598668  6.85847132],False
ENSG00000120875.4,[ 0.38784963 96.86157182  9.26251629],False
ENSG00000197892.8,[1.90353058e-01 2.82546271e+02 1.50628168e+01],False
ENSG00000147421.13,[ 3.70304452 44.61178744  1.03957123],False
ENSG00000104299.10,[1.e-03 1.e+03 1.e+00],False
ENSG00000067715.9,[  1.7356043  724.57982028 348.75350958],False
ENSG00000177425.6,[  0.67690755 215.02637708   4.15471651],False
ENSG00000058272.11,[ 5.16122512 20.11959935  1.52662436],False
ENSG00000269531.1,[1.e-03 1.e+03 1.e+00],False
ENSG00000165899.6,[1.16966258e-01 9.88113422e+02 1.98013274e+01],False
ENSG00000139304.8,[1.e-03 1.e+03 1.e+00],False
ENSG00000111046.3,[1.e-03 1.e+03 1.e+00],False
ENSG00000111049.3,[1.e-03 1.e+03 1.e+00],False
ENSG00000111052.3,[ 1.3556388  51.78182211  2.62424588],False
ENSG00000111058.3,[  0.43235996 149.101114     7.37229257],False
ENSG00000139220.12,[2.34585255e-01 3.73839836e+02 1.00552599e+01],False
ENSG00000133773.7,[  4.33194925 785.58026207 151.70299217],False
ENSG00000127720.3,[  2.95004623 154.28142663   1.        ],False
ENSG00000179104.4,[  1.0171624  157.53409567   2.93557115],False
ENSG00000072041.12,[  2.03814435 171.37940323   1.42637093],False
ENSG00000231738.6,[1.e-03 1.e+03 1.e+00],False
ENSG00000133640.14,[  1.03002743 164.04320731   2.86896714],False
ENSG00000180318.3,[ 1.67242995 34.8265486   2.38473476],False
ENSG00000198774.3,[1.e-03 1.e+03 1.e+00],False
ENSG00000182050.9,[ 0.82944464 98.80734515  3.9279039 ],False
ENSG00000165805.5,[1.e-03 1.e+03 1.e+00],False
ENSG00000133641.13,[3.02836116 6.88814896 1.        ],False
ENSG00000198707.10,[ 1.88513566 20.33183269  3.45132423],False
ENSG00000139324.7,[ 3.32592749 38.20940422  1.21471026],False
ENSG00000049130.9,[1.e-03 1.e+03 1.e+00],False
ENSG00000139318.7,[  2.06825881 931.91751673 307.43176941],False
ENSG00000139323.9,[ 1.73656755 51.22373844  2.03863812],False
ENSG00000257594.2,[1.e-03 1.e+03 1.e+00],False
ENSG00000259075.2,[1.e-03 1.e+03 1.e+00],False
ENSG00000070961.10,[1.3673808  4.19342434 1.30671933],False
ENSG00000197651.3,[1.e-03 1.e+03 1.e+00],False
ENSG00000083782.3,[1.e-03 1.e+03 1.e+00],False
ENSG00000139330.5,[1.e-03 1.e+03 1.e+00],False
ENSG00000139329.4,[1.e-03 1.e+03 1.e+00],False
ENSG00000011465.12,[1.e-03 1.e+03 1.e+00],False
ENSG00000257242.2,[1.e-03 1.e+03 1.e+00],False
ENSG00000133639.3,[  1.08451109 919.97542433 279.06359172],False
ENSG00000205057.3,[1.e-03 1.e+03 1.e+00],False
ENSG00000257127.2,[1.e-03 1.e+03 1.e+00],False
